Temperature             Voltage	
247.1634826	0.683350626
247.2158136	0.683231227
247.2681326	0.683111829
247.3204396	0.68299243
247.3727345	0.682873032
247.4250172	0.682753633
247.4772875	0.682634234
247.5295455	0.682514836
247.581791	0.682395437
247.6340239	0.682276039
247.6862442	0.68215664
247.7384517	0.682037241
247.7906464	0.681917843
247.8428282	0.681798444
247.894997	0.681679046
247.9471527	0.681559647
247.9992952	0.681440248
248.0514244	0.68132085
248.1035403	0.681201451
248.1556427	0.681082052
248.2077316	0.680962654
248.2598069	0.680843255
248.3118684	0.680723857
248.3639162	0.680604458
248.41595	0.680485059
248.4679699	0.680365661
248.5199757	0.680246262
248.5719674	0.680126864
248.6239448	0.680007465
248.6759079	0.679888066
248.7278566	0.679768668
248.7797907	0.679649269
248.8317103	0.679529871
248.8836152	0.679410472
248.9355053	0.679291073
248.9873806	0.679171675
249.0392409	0.679052276
249.0910862	0.678932878
249.1429163	0.678813479
249.1947312	0.67869408
249.2465309	0.678574682
249.2983151	0.678455283
249.3500839	0.678335885
249.4018371	0.678216486
249.4535747	0.678097087
249.5052965	0.677977689
249.5570025	0.67785829
249.6086925	0.677738892
249.6603666	0.677619493
249.7120245	0.677500094
249.7636663	0.677380696
249.8152918	0.677261297
249.866901	0.677141898
249.9184937	0.6770225
249.9700698	0.676903101
250.0216294	0.676783703
250.0731722	0.676664304
250.1246983	0.676544905
250.1762074	0.676425507
250.2276996	0.676306108
250.2791747	0.67618671
250.3306326	0.676067311
250.3820733	0.675947912
250.4334967	0.675828514
250.4849026	0.675709115
250.5362911	0.675589717
250.5876619	0.675470318
250.6390151	0.675350919
250.6903505	0.675231521
250.7416681	0.675112122
250.7929677	0.674992724
250.8442492	0.674873325
250.8955127	0.674753926
250.9467579	0.674634528
250.9979848	0.674515129
251.0491934	0.674395731
251.1003834	0.674276332
251.1515549	0.674156933
251.2027078	0.674037535
251.2538419	0.673918136
251.3049571	0.673798738
251.3560535	0.673679339
251.4071308	0.67355994
251.4581891	0.673440542
251.5092282	0.673321143
251.560248	0.673201744
251.6112484	0.673082346
251.6622294	0.672962947
251.7131909	0.672843549
251.7641327	0.67272415
251.8150548	0.672604751
251.8659571	0.672485353
251.9168396	0.672365954
251.967702	0.672246556
252.0185444	0.672127157
252.0693667	0.672007758
252.1201687	0.67188836
252.1709504	0.671768961
252.2217116	0.671649563
252.2724524	0.671530164
252.3231725	0.671410765
252.373872	0.671291367
252.4245507	0.671171968
252.4752085	0.67105257
252.5258454	0.670933171
252.5764613	0.670813772
252.627056	0.670694374
252.6776295	0.670574975
252.7281818	0.670455577
252.7787126	0.670336178
252.829222	0.670216779
252.8797098	0.670097381
252.9301765	0.669977982
252.9806222	0.669858584
253.0310475	0.669739185
253.0814526	0.669619786
253.1318378	0.669500388
253.1822036	0.669380989
253.2325503	0.669261591
253.2828783	0.669142192
253.3331879	0.669022793
253.3834794	0.668903395
253.4337532	0.668783996
253.4840097	0.668664597
253.5342492	0.668545199
253.584472	0.6684258
253.6346786	0.668306402
253.6848693	0.668187003
253.7350444	0.668067604
253.7852043	0.667948206
253.8353493	0.667828807
253.8854798	0.667709409
253.9355961	0.66759001
253.9856987	0.667470611
254.0357878	0.667351213
254.0858638	0.667231814
254.135927	0.667112416
254.1859779	0.666993017
254.2360168	0.666873618
254.2860439	0.66675422
254.3360597	0.666634821
254.3860646	0.666515423
254.4360588	0.666396024
254.4860428	0.666276625
254.5360169	0.666157227
254.5859814	0.666037828
254.6359366	0.66591843
254.6858831	0.665799031
254.735821	0.665679632
254.7857508	0.665560234
254.8356728	0.665440835
254.8855874	0.665321437
254.9354948	0.665202038
254.9853956	0.665082639
255.0352899	0.664963241
255.0851783	0.664843842
255.1350609	0.664724443
255.1849383	0.664605045
255.2348107	0.664485646
255.2846784	0.664366248
255.334542	0.664246849
255.3844016	0.66412745
255.4342576	0.664008052
255.4841105	0.663888653
255.5339605	0.663769255
255.5838081	0.663649856
255.6336534	0.663530457
255.6834971	0.663411059
255.7333392	0.66329166
255.7831804	0.663172262
255.8330207	0.663052863
255.8828608	0.662933464
255.9327008	0.662814066
255.9825411	0.662694667
256.0323821	0.662575269
256.0822242	0.66245587
256.1320677	0.662336471
256.1819129	0.662217073
256.2317603	0.662097674
256.2816101	0.661978276
256.3314627	0.661858877
256.3813184	0.661739478
256.4311777	0.66162008
256.4810409	0.661500681
256.5309083	0.661381283
256.5807803	0.661261884
256.6306572	0.661142485
256.6805394	0.661023087
256.7304272	0.660903688
256.7803211	0.660784289
256.8302213	0.660664891
256.8801281	0.660545492
256.9300421	0.660426094
256.9799634	0.660306695
257.0298925	0.660187296
257.0798298	0.660067898
257.1297755	0.659948499
257.17973	0.659829101
257.2296937	0.659709702
257.2796669	0.659590303
257.32965	0.659470905
257.3796434	0.659351506
257.4296473	0.659232108
257.4796622	0.659112709
257.5296884	0.65899331
257.5797262	0.658873912
257.6297761	0.658754513
257.6798383	0.658635115
257.7299132	0.658515716
257.7800011	0.658396317
257.8301025	0.658276919
257.8802177	0.65815752
257.930347	0.658038122
257.9804907	0.657918723
258.0306493	0.657799324
258.0808231	0.657679926
258.1310125	0.657560527
258.1812177	0.657441129
258.2314391	0.65732173
258.2816772	0.657202331
258.3319322	0.657082933
258.3822046	0.656963534
258.4324946	0.656844135
258.4828026	0.656724737
258.5331289	0.656605338
258.583474	0.65648594
258.6338382	0.656366541
258.6842218	0.656247142
258.7346252	0.656127744
258.7850487	0.656008345
258.8354927	0.655888947
258.8859576	0.655769548
258.9364436	0.655650149
258.9869512	0.655530751
259.0374807	0.655411352
259.0880324	0.655291954
259.1386068	0.655172555
259.1892041	0.655053156
259.2398248	0.654933758
259.2904691	0.654814359
259.3411374	0.654694961
259.3918302	0.654575562
259.4425476	0.654456163
259.4932901	0.654336765
259.5440581	0.654217366
259.5948519	0.654097968
259.6456718	0.653978569
259.6965182	0.65385917
259.7473915	0.653739772
259.7982919	0.653620373
259.84922	0.653500975
259.9001759	0.653381576
259.9511601	0.653262177
260.002173	0.653142779
260.0532148	0.65302338
260.1042859	0.652903982
260.1553867	0.652784583
260.2065175	0.652665184
260.2576788	0.652545786
260.3088708	0.652426387
260.3600938	0.652306988
260.4113483	0.65218759
260.4626347	0.652068191
260.5139531	0.651948793
260.5653041	0.651829394
260.616688	0.651709995
260.668105	0.651590597
260.7195557	0.651471198
260.7710402	0.6513518
260.822559	0.651232401
260.8741125	0.651113002
260.925701	0.650993604
260.9773247	0.650874205
261.0289842	0.650754807
261.0806797	0.650635408
261.1324116	0.650516009
261.1841803	0.650396611
261.2359861	0.650277212
261.2878293	0.650157814
261.3397103	0.650038415
261.3916295	0.649919016
261.4435873	0.649799618
261.4955839	0.649680219
261.5476197	0.649560821
261.5996951	0.649441422
261.6518104	0.649322023
261.7039661	0.649202625
261.7561623	0.649083226
261.8083996	0.648963828
261.8606782	0.648844429
261.9129985	0.64872503
261.9653608	0.648605632
262.0177656	0.648486233
262.0702131	0.648366834
262.1227038	0.648247436
262.1752379	0.648128037
262.2278158	0.648008639
262.2804379	0.64788924
262.3331045	0.647769841
262.385816	0.647650443
262.4385728	0.647531044
262.4913751	0.647411646
262.5442234	0.647292247
262.597118	0.647172848
262.6500592	0.64705345
262.7030475	0.646934051
262.756083	0.646814653
262.8091663	0.646695254
262.8622977	0.646575855
262.9154775	0.646456457
262.968706	0.646337058
263.0219837	0.64621766
263.0753109	0.646098261
263.1286878	0.645978862
263.182115	0.645859464
263.2355927	0.645740065
263.2891213	0.645620667
263.3427012	0.645501268
263.3963326	0.645381869
263.450016	0.645262471
263.5037517	0.645143072
263.5575401	0.645023674
263.6113815	0.644904275
263.6652762	0.644784876
263.7192247	0.644665478
263.7732272	0.644546079
263.8272842	0.64442668
263.8813959	0.644307282
263.9355628	0.644187883
263.9897852	0.644068485
264.0440634	0.643949086
264.0983978	0.643829687
264.1527887	0.643710289
264.2072366	0.64359089
264.2617417	0.643471492
264.3163044	0.643352093
264.3709251	0.643232694
264.4256041	0.643113296
264.4803417	0.642993897
264.5351384	0.642874499
264.5899945	0.6427551
264.6449103	0.642635701
264.6998862	0.642516303
264.7549225	0.642396904
264.8100196	0.642277506
264.8651779	0.642158107
264.9203976	0.642038708
264.9756792	0.64191931
265.031023	0.641799911
265.0864294	0.641680513
265.1418986	0.641561114
265.1974312	0.641441715
265.2530273	0.641322317
265.3086875	0.641202918
265.3644118	0.64108352
265.4201999	0.640964121
265.4760512	0.640844722
265.5319654	0.640725324
265.587942	0.640605925
265.6439804	0.640486527
265.7000801	0.640367128
265.7562407	0.640247729
265.8124617	0.640128331
265.8687426	0.640008932
265.925083	0.639889533
265.9814822	0.639770135
266.0379399	0.639650736
266.0944555	0.639531338
266.1510286	0.639411939
266.2076587	0.63929254
266.2643453	0.639173142
266.3210878	0.639053743
266.3778859	0.638934345
266.4347391	0.638814946
266.4916467	0.638695547
266.5486085	0.638576149
266.6056238	0.63845675
266.6626922	0.638337352
266.7198132	0.638217953
266.7769863	0.638098554
266.8342111	0.637979156
266.8914869	0.637859757
266.9488135	0.637740359
267.0061902	0.63762096
267.0636166	0.637501561
267.1210921	0.637382163
267.1786164	0.637262764
267.2361889	0.637143366
267.2938092	0.637023967
267.3514767	0.636904568
267.4091909	0.63678517
267.4669515	0.636665771
267.5247578	0.636546373
267.5826094	0.636426974
267.6405058	0.636307575
267.6984466	0.636188177
267.7564312	0.636068778
267.8144592	0.635949379
267.87253	0.635829981
267.9306432	0.635710582
267.9887983	0.635591184
268.0469948	0.635471785
268.1052323	0.635352386
268.1635101	0.635232988
268.221828	0.635113589
268.2801853	0.634994191
268.3385815	0.634874792
268.3970163	0.634755393
268.455489	0.634635995
268.5139993	0.634516596
268.5725466	0.634397198
268.6311305	0.634277799
268.6897504	0.6341584
268.7484058	0.634039002
268.8070964	0.633919603
268.8658216	0.633800205
268.9245808	0.633680806
268.9833737	0.633561407
269.0421997	0.633442009
269.1010584	0.63332261
269.1599493	0.633203212
269.2188718	0.633083813
269.2778255	0.632964414
269.3368099	0.632845016
269.3958245	0.632725617
269.4548689	0.632606219
269.5139425	0.63248682
269.5730449	0.632367421
269.6321755	0.632248023
269.691334	0.632128624
269.7505197	0.632009225
269.8097322	0.631889827
269.8689711	0.631770428
269.9282358	0.63165103
269.9875258	0.631531631
270.0468408	0.631412232
270.1061801	0.631292834
270.1655432	0.631173435
270.2249298	0.631054037
270.2843394	0.630934638
270.3437713	0.630815239
270.4032252	0.630695841
270.4627006	0.630576442
270.5221969	0.630457044
270.5817137	0.630337645
270.6412505	0.630218246
270.7008068	0.630098848
270.7603822	0.629979449
270.8199761	0.629860051
270.879588	0.629740652
270.9392175	0.629621253
270.9988641	0.629501855
271.0585273	0.629382456
271.1182066	0.629263058
271.1779015	0.629143659
271.2376116	0.62902426
271.2973363	0.628904862
271.3570751	0.628785463
271.4168277	0.628666065
271.4765934	0.628546666
271.5363718	0.628427267
271.5961624	0.628307869
271.6559648	0.62818847
271.7157784	0.628069071
271.7756028	0.627949673
271.8354374	0.627830274
271.8952818	0.627710876
271.9551355	0.627591477
272.014998	0.627472078
272.0748689	0.62735268
272.1347475	0.627233281
272.1946336	0.627113883
272.2545264	0.626994484
272.3144257	0.626875085
272.3743309	0.626755687
272.4342414	0.626636288
272.4941569	0.62651689
272.5540768	0.626397491
272.6140006	0.626278092
272.6739279	0.626158694
272.7338582	0.626039295
272.7937909	0.625919897
272.8537257	0.625800498
272.9136619	0.625681099
272.9735992	0.625561701
273.033537	0.625442302
273.0934749	0.625322904
273.1534123	0.625203505
273.2133488	0.625084106
273.2732839	0.624964708
273.3332171	0.624845309
273.3931479	0.624725911
273.4530759	0.624606512
273.5130004	0.624487113
273.5729212	0.624367715
273.6328376	0.624248316
273.6927492	0.624128918
273.7526555	0.624009519
273.812556	0.62389012
273.8724503	0.623770722
273.9323377	0.623651323
273.992218	0.623531924
274.0520905	0.623412526
274.1119547	0.623293127
274.1718103	0.623173729
274.2316567	0.62305433
274.2914933	0.622934931
274.3513199	0.622815533
274.4111357	0.622696134
274.4709405	0.622576736
274.5307335	0.622457337
274.5905145	0.622337938
274.6502829	0.62221854
274.7100382	0.622099141
274.7697799	0.621979743
274.8295076	0.621860344
274.8892207	0.621740945
274.9489188	0.621621547
275.0086013	0.621502148
275.0682679	0.62138275
275.1279179	0.621263351
275.187551	0.621143952
275.2471666	0.621024554
275.3067643	0.620905155
275.3663435	0.620785757
275.4259038	0.620666358
275.4854447	0.620546959
275.5449656	0.620427561
275.6044662	0.620308162
275.6639459	0.620188764
275.7234043	0.620069365
275.7828408	0.619949966
275.842255	0.619830568
275.9016464	0.619711169
275.9610144	0.61959177
276.0203587	0.619472372
276.0796787	0.619352973
276.1389739	0.619233575
276.1982439	0.619114176
276.2574881	0.618994777
276.3167061	0.618875379
276.3758974	0.61875598
276.4350615	0.618636582
276.4941979	0.618517183
276.5533061	0.618397784
276.6123857	0.618278386
276.6714362	0.618158987
276.730457	0.618039589
276.7894477	0.61792019
276.8484077	0.617800791
276.9073367	0.617681393
276.9662342	0.617561994
277.0250995	0.617442596
277.0839323	0.617323197
277.1427321	0.617203798
277.2014983	0.6170844
277.2602305	0.616965001
277.3189283	0.616845603
277.377591	0.616726204
277.4362183	0.616606805
277.4948096	0.616487407
277.5533645	0.616368008
277.6118825	0.61624861
277.670363	0.616129211
277.7288056	0.616009812
277.7872099	0.615890414
277.8455753	0.615771015
277.9039013	0.615651616
277.9621874	0.615532218
278.0204332	0.615412819
278.0786382	0.615293421
278.1368019	0.615174022
278.1949238	0.615054623
278.2530034	0.614935225
278.3110403	0.614815826
278.3690339	0.614696428
278.4269837	0.614577029
278.4848893	0.61445763
278.5427502	0.614338232
278.6005659	0.614218833
278.6583359	0.614099435
278.7160598	0.613980036
278.7737369	0.613860637
278.831367	0.613741239
278.8889494	0.61362184
278.9464836	0.613502442
279.0039693	0.613383043
279.0614059	0.613263644
279.1187929	0.613144246
279.17613	0.613024847
279.2334174	0.612905449
279.2906551	0.61278605
279.3478435	0.612666651
279.4049827	0.612547253
279.4620727	0.612427854
279.5191139	0.612308456
279.5761063	0.612189057
279.6330502	0.612069658
279.6899457	0.61195026
279.746793	0.611830861
279.8035923	0.611711462
279.8603436	0.611592064
279.9170473	0.611472665
279.9737034	0.611353267
280.0303122	0.611233868
280.0868738	0.611114469
280.1433884	0.610995071
280.1998561	0.610875672
280.2562772	0.610756274
280.3126517	0.610636875
280.36898	0.610517476
280.425262	0.610398078
280.4814981	0.610278679
280.5376883	0.610159281
280.5938329	0.610039882
280.649932	0.609920483
280.7059858	0.609801085
280.7619945	0.609681686
280.8179582	0.609562288
280.8738771	0.609442889
280.9297514	0.60932349
280.9855813	0.609204092
281.0413668	0.609084693
281.0971083	0.608965295
281.1528058	0.608845896
281.2084595	0.608726497
281.2640696	0.608607099
281.3196363	0.6084877
281.3751598	0.608368302
281.4306402	0.608248903
281.4860776	0.608129504
281.5414723	0.608010106
281.5968245	0.607890707
281.6521342	0.607771309
281.7074017	0.60765191
281.7626272	0.607532511
281.8178107	0.607413113
281.8729526	0.607293714
281.9280529	0.607174315
281.9831118	0.607054917
282.0381295	0.606935518
282.0931062	0.60681612
282.1480421	0.606696721
282.2029372	0.606577322
282.2577918	0.606457924
282.3126061	0.606338525
282.3673802	0.606219127
282.4221142	0.606099728
282.4768085	0.605980329
282.5314631	0.605860931
282.5860782	0.605741532
282.6406539	0.605622134
282.6951905	0.605502735
282.7496881	0.605383336
282.804147	0.605263938
282.8585671	0.605144539
282.9129488	0.605025141
282.9672923	0.604905742
283.0215975	0.604786343
283.0758649	0.604666945
283.1300944	0.604547546
283.1842863	0.604428148
283.2384408	0.604308749
283.292558	0.60418935
283.3466382	0.604069952
283.4006813	0.603950553
283.4546878	0.603831155
283.5086576	0.603711756
283.562591	0.603592357
283.6164882	0.603472959
283.6703493	0.60335356
283.7241745	0.603234161
283.777964	0.603114763
283.8317179	0.602995364
283.8854364	0.602875966
283.9391197	0.602756567
283.9927679	0.602637168
284.0463813	0.60251777
284.0999599	0.602398371
284.153504	0.602278973
284.2070138	0.602159574
284.2604894	0.602040175
284.3139309	0.601920777
284.3673386	0.601801378
284.4207126	0.60168198
284.4740531	0.601562581
284.5273602	0.601443182
284.5806342	0.601323784
284.6338752	0.601204385
284.6870833	0.601084987
284.7402589	0.600965588
284.7934019	0.600846189
284.8465126	0.600726791
284.8995911	0.600607392
284.9526377	0.600487994
285.0056525	0.600368595
285.0586357	0.600249196
285.1115874	0.600129798
285.1645078	0.600010399
285.2173971	0.599891001
285.2702555	0.599771602
285.323083	0.599652203
285.37588	0.599532805
285.4286465	0.599413406
285.4813828	0.599294007
285.534089	0.599174609
285.5867653	0.59905521
285.6394118	0.598935812
285.6920287	0.598816413
285.7446163	0.598697014
285.7971746	0.598577616
285.8497038	0.598458217
285.9022041	0.598338819
285.9546758	0.59821942
286.0071188	0.598100021
286.0595335	0.597980623
286.11192	0.597861224
