Temperature Voltage	
43.3583583584	1.082031367
43.4224224224	1.0819215142
43.4864864865	1.0818116424
43.5505505506	1.0817017492
43.6146146146	1.0815918326
43.6786786787	1.0814818905
43.7427427427	1.0813719206
43.8068068068	1.0812619208
43.8708708709	1.081151889
43.9349349349	1.081041823
43.998998999	1.0809317206
44.0630630631	1.0808215804
44.1271271271	1.0807114029
44.1911911912	1.0806011895
44.2552552553	1.0804909414
44.3193193193	1.0803806601
44.3833833834	1.0802703468
44.4474474474	1.0801600027
44.5115115115	1.0800496294
44.5755755756	1.0799392279
44.6396396396	1.0798287997
44.7037037037	1.079718346
44.7677677678	1.0796078681
44.8318318318	1.0794973675
44.8958958959	1.0793868453
44.95995996	1.0792763029
45.024024024	1.0791657416
45.0880880881	1.0790551626
45.1521521522	1.0789445674
45.2162162162	1.0788339572
45.2802802803	1.0787233333
45.3443443443	1.0786126971
45.4084084084	1.0785020498
45.4724724725	1.0783913927
45.5365365365	1.0782807272
45.6006006006	1.0781700546
45.6646646647	1.0780593761
45.7287287287	1.0779486932
45.7927927928	1.077838007
45.8568568569	1.0777273189
45.9209209209	1.0776166302
45.984984985	1.0775059422
46.049049049	1.0773952561
46.1131131131	1.0772845715
46.1771771772	1.0771738872
46.2412412412	1.0770632022
46.3053053053	1.0769525153
46.3693693694	1.0768418255
46.4334334334	1.0767311316
46.4974974975	1.0766204325
46.5615615616	1.0765097271
46.6256256256	1.0763990143
46.6896896897	1.076288293
46.7537537538	1.076177562
46.8178178178	1.0760668203
46.8818818819	1.0759560667
46.9459459459	1.0758453001
47.01001001	1.0757345195
47.0740740741	1.0756237237
47.1381381381	1.0755129115
47.2022022022	1.075402082
47.2662662663	1.0752912339
47.3303303303	1.0751803662
47.3943943944	1.0750694777
47.4584584585	1.0749585674
47.5225225225	1.074847634
47.5865865866	1.0747366766
47.6506506507	1.074625694
47.7147147147	1.0745146851
47.7787787788	1.0744036488
47.8428428428	1.0742925839
47.9069069069	1.0741814894
47.970970971	1.0740703641
48.035035035	1.0739592069
48.0990990991	1.073848017
48.1631631632	1.0737367934
48.2272272272	1.0736255354
48.2912912913	1.0735142421
48.3553553554	1.0734029129
48.4194194194	1.0732915467
48.4834834835	1.073180143
48.5475475475	1.0730687008
48.6116116116	1.0729572193
48.6756756757	1.0728456977
48.7397397397	1.0727341353
48.8038038038	1.0726225312
48.8678678679	1.0725108846
48.9319319319	1.0723991948
48.995995996	1.0722874608
49.0600600601	1.072175682
49.1241241241	1.0720638574
49.1881881882	1.0719519864
49.2522522523	1.071840068
49.3163163163	1.0717281015
49.3803803804	1.071616086
49.4444444444	1.0715040209
49.5085085085	1.0713919052
49.5725725726	1.0712797381
49.6366366366	1.0711675189
49.7007007007	1.0710552468
49.7647647648	1.0709429209
49.8288288288	1.0708305404
49.8928928929	1.0707181046
49.956956957	1.0706056125
50.021021021	1.0704930635
50.0850850851	1.070380458
50.1491491491	1.070267798
50.2132132132	1.070155086
50.2772772773	1.0700423244
50.3413413413	1.0699295154
50.4054054054	1.0698166615
50.4694694695	1.0697037651
50.5335335335	1.0695908284
50.5975975976	1.0694778539
50.6616616617	1.0693648439
50.7257257257	1.0692518007
50.7897897898	1.0691387268
50.8538538539	1.0690256245
50.9179179179	1.0689124961
50.981981982	1.0687993441
51.046046046	1.0686861707
51.1101101101	1.0685729784
51.1741741742	1.0684597695
51.2382382382	1.0683465464
51.3023023023	1.0682333114
51.3663663664	1.0681200669
51.4304304304	1.0680068152
51.4944944945	1.0678935588
51.5585585586	1.0677802999
51.6226226226	1.067667041
51.6866866867	1.0675537843
51.7507507508	1.0674405324
51.8148148148	1.0673272875
51.8788788789	1.0672140519
51.9429429429	1.0671008281
52.007007007	1.0669876185
52.0710710711	1.0668744241
52.1351351351	1.0667612429
52.1991991992	1.0666480722
52.2632632633	1.0665349093
52.3273273273	1.0664217513
52.3913913914	1.0663085956
52.4554554555	1.0661954395
52.5195195195	1.0660822803
52.5835835836	1.0659691151
52.6476476476	1.0658559413
52.7117117117	1.0657427562
52.7757757758	1.065629557
52.8398398398	1.0655163409
52.9039039039	1.0654031054
52.967967968	1.0652898476
53.032032032	1.0651765648
53.0960960961	1.0650632543
53.1601601602	1.0649499134
53.2242242242	1.0648365393
53.2882882883	1.0647231293
53.3523523524	1.0646096808
53.4164164164	1.0644961908
53.4804804805	1.0643826568
53.5445445445	1.064269076
53.6086086086	1.0641554457
53.6726726727	1.0640417632
53.7367367367	1.0639280256
53.8008008008	1.0638142304
53.8648648649	1.0637003747
53.9289289289	1.0635864559
53.992992993	1.0634724712
54.0570570571	1.0633584185
54.1211211211	1.0632442993
54.1851851852	1.0631301161
54.2492492492	1.0630158716
54.3133133133	1.0629015684
54.3773773774	1.0627872092
54.4414414414	1.0626727966
54.5055055055	1.0625583331
54.5695695696	1.0624438215
54.6336336336	1.0623292644
54.6976976977	1.0622146643
54.7617617618	1.062100024
54.8258258258	1.061985346
54.8898898899	1.061870633
54.953953954	1.0617558877
55.018018018	1.0616411125
55.0820820821	1.0615263102
55.1461461461	1.0614114834
55.2102102102	1.0612966348
55.2742742743	1.0611817668
55.3383383383	1.0610668823
55.4024024024	1.0609519838
55.4664664665	1.0608370739
55.5305305305	1.0607221552
55.5945945946	1.0606072305
55.6586586587	1.0604923023
55.7227227227	1.0603773732
55.7867867868	1.0602624459
55.8508508509	1.0601475231
55.9149149149	1.0600326072
55.978978979	1.059917701
56.043043043	1.0598028069
56.1071071071	1.0596879247
56.1711711712	1.0595730525
56.2352352352	1.0594581884
56.2992992993	1.0593433307
56.3633633634	1.0592284773
56.4274274274	1.0591136265
56.4914914915	1.0589987763
56.5555555556	1.058883925
56.6196196196	1.0587690706
56.6836836837	1.0586542112
56.7477477477	1.058539345
56.8118118118	1.0584244701
56.8758758759	1.0583095846
56.9399399399	1.0581946867
57.004004004	1.0580797745
57.0680680681	1.0579648461
57.1321321321	1.0578498997
57.1961961962	1.0577349333
57.2602602603	1.0576199452
57.3243243243	1.0575049333
57.3883883884	1.057389896
57.4524524525	1.0572748312
57.5165165165	1.0571597371
57.5805805806	1.0570446119
57.6446446446	1.0569294537
57.7087087087	1.0568142605
57.7727727728	1.0566990306
57.8368368368	1.056583762
57.9009009009	1.0564684529
57.964964965	1.0563531014
58.029029029	1.0562377057
58.0930930931	1.0561222653
58.1571571572	1.0560067808
58.2212212212	1.0558912533
58.2852852853	1.0557756837
58.3493493493	1.0556600729
58.4134134134	1.0555444218
58.4774774775	1.0554287313
58.5415415415	1.0553130024
58.6056056056	1.0551972359
58.6696696697	1.0550814328
58.7337337337	1.0549655939
58.7977977978	1.0548497203
58.8618618619	1.0547338128
58.9259259259	1.0546178723
58.98998999	1.0545018997
59.0540540541	1.054385896
59.1181181181	1.0542698621
59.1821821822	1.0541537989
59.2462462462	1.0540377073
59.3103103103	1.0539215882
59.3743743744	1.0538054425
59.4384384384	1.0536892712
59.5025025025	1.0535730752
59.5665665666	1.0534568553
59.6306306306	1.0533406126
59.6946946947	1.0532243478
59.7587587588	1.053108062
59.8228228228	1.0529917561
59.8868868869	1.0528754309
59.950950951	1.0527590873
60.015015015	1.0526427264
60.0790790791	1.0525263486
60.1431431431	1.0524099541
60.2072072072	1.0522935426
60.2712712713	1.0521771141
60.3353353353	1.0520606686
60.3993993994	1.0519442058
60.4634634635	1.0518277258
60.5275275275	1.0517112284
60.5915915916	1.0515947136
60.6556556557	1.0514781812
60.7197197197	1.0513616312
60.7837837838	1.0512450635
60.8478478478	1.0511284779
60.9119119119	1.0510118745
60.975975976	1.0508952531
61.04004004	1.0507786135
61.1041041041	1.0506619558
61.1681681682	1.0505452799
61.2322322322	1.0504285856
61.2962962963	1.0503118728
61.3603603604	1.0501951415
61.4244244244	1.0500783916
61.4884884885	1.049961623
61.5525525526	1.0498448355
61.6166166166	1.0497280292
61.6806806807	1.0496112039
61.7447447447	1.0494943595
61.8088088088	1.0493774959
61.8728728729	1.0492606131
61.9369369369	1.0491437109
62.001001001	1.0490267893
62.0650650651	1.0489098482
62.1291291291	1.0487928874
62.1931931932	1.048675907
62.2572572573	1.0485589067
62.3213213213	1.0484418866
62.3853853854	1.0483248464
62.4494494494	1.0482077862
62.5135135135	1.0480907059
62.5775775776	1.0479736053
62.6416416416	1.0478564843
62.7057057057	1.047739343
62.7697697698	1.0476221811
62.8338338338	1.0475049985
62.8978978979	1.0473877953
62.961961962	1.0472705713
63.026026026	1.0471533264
63.0900900901	1.0470360606
63.1541541542	1.0469187737
63.2182182182	1.0468014656
63.2822822823	1.0466841363
63.3463463463	1.0465667856
63.4104104104	1.0464494136
63.4744744745	1.04633202
63.5385385385	1.0462146048
63.6026026026	1.0460971679
63.6666666667	1.0459797092
63.7307307307	1.0458622287
63.7947947948	1.0457447262
63.8588588589	1.0456272016
63.9229229229	1.0455096549
63.986986987	1.0453920859
64.0510510511	1.0452744947
64.1151151151	1.045156881
64.1791791792	1.0450392448
64.2432432432	1.044921586
64.3073073073	1.0448039045
64.3713713714	1.0446862002
64.4354354354	1.0445684731
64.4994994995	1.044450723
64.5635635636	1.0443329499
64.6276276276	1.0442151536
64.6916916917	1.0440973341
64.7557557558	1.0439794913
64.8198198198	1.0438616251
64.8838838839	1.0437437353
64.9479479479	1.043625822
65.012012012	1.043507885
65.0760760761	1.0433899242
65.1401401401	1.0432719397
65.2042042042	1.0431539313
65.2682682683	1.0430358991
65.3323323323	1.042917843
65.3963963964	1.042799763
65.4604604605	1.042681659
65.5245245245	1.0425635311
65.5885885886	1.0424453791
65.6526526527	1.0423272031
65.7167167167	1.0422090031
65.7807807808	1.0420907789
65.8448448448	1.0419725306
65.9089089089	1.0418542582
65.972972973	1.0417359615
66.037037037	1.0416176406
66.1011011011	1.0414992955
66.1651651652	1.0413809261
66.2292292292	1.0412625323
66.2932932933	1.0411441142
66.3573573574	1.0410256718
66.4214214214	1.0409072049
66.4854854855	1.0407887136
66.5495495495	1.0406701978
66.6136136136	1.0405516575
66.6776776777	1.0404330926
66.7417417417	1.0403145032
66.8058058058	1.0401958892
66.8698698699	1.0400772506
66.9339339339	1.0399585873
66.997997998	1.0398398993
67.0620620621	1.0397211866
67.1261261261	1.0396024491
67.1901901902	1.0394836869
67.2542542543	1.0393648998
67.3183183183	1.0392460879
67.3823823824	1.0391272511
67.4464464464	1.0390083894
67.5105105105	1.0388895028
67.5745745746	1.0387705912
67.6386386386	1.0386516546
67.7027027027	1.0385326929
67.7667667668	1.0384137062
67.8308308308	1.0382946944
67.8948948949	1.0381756575
67.958958959	1.0380565954
68.023023023	1.0379375081
68.0870870871	1.0378183956
68.1511511512	1.0376992579
68.2152152152	1.0375800949
68.2792792793	1.0374609065
68.3433433433	1.0373416929
68.4074074074	1.0372224538
68.4714714715	1.0371031893
68.5355355355	1.0369838994
68.5995995996	1.0368645841
68.6636636637	1.0367452432
68.7277277277	1.0366258768
68.7917917918	1.0365064849
68.8558558559	1.0363870673
68.9199199199	1.0362676241
68.983983984	1.0361481553
69.048048048	1.0360286608
69.1121121121	1.0359091406
69.1761761762	1.0357895946
69.2402402402	1.0356700229
69.3043043043	1.0355504253
69.3683683684	1.0354308019
69.4324324324	1.0353111526
69.4964964965	1.0351914774
69.5605605606	1.0350717763
69.6246246246	1.0349520493
69.6886886887	1.0348322962
69.7527527528	1.0347125171
69.8168168168	1.0345927119
69.8808808809	1.0344728807
69.9449449449	1.0343530233
70.009009009	1.0342331398
70.0730730731	1.0341132301
70.1371371371	1.0339932944
70.2012012012	1.0338733326
70.2652652653	1.033753345
70.3293293293	1.0336333316
70.3933933934	1.0335132924
70.4574574575	1.0333932276
70.5215215215	1.0332731372
70.5855855856	1.0331530214
70.6496496496	1.0330328802
70.7137137137	1.0329127138
70.7777777778	1.0327925221
70.8418418418	1.0326723053
70.9059059059	1.0325520636
70.96996997	1.0324317968
71.034034034	1.0323115053
71.0980980981	1.032191189
71.1621621622	1.032070848
71.2262262262	1.0319504825
71.2902902903	1.0318300924
71.3543543544	1.031709678
71.4184184184	1.0315892392
71.4824824825	1.0314687763
71.5465465465	1.0313482892
71.6106106106	1.031227778
71.6746746747	1.0311072429
71.7387387387	1.0309866839
71.8028028028	1.0308661012
71.8668668669	1.0307454947
71.9309309309	1.0306248647
71.994994995	1.0305042111
72.0590590591	1.0303835341
72.1231231231	1.0302628338
72.1871871872	1.0301421102
72.2512512513	1.0300213634
72.3153153153	1.0299005936
72.3793793794	1.0297798008
72.4434434434	1.0296589851
72.5075075075	1.0295381465
72.5715715716	1.0294172853
72.6356356356	1.0292964014
72.6996996997	1.029175495
72.7637637638	1.0290545661
72.8278278278	1.0289336149
72.8918918919	1.0288126413
72.955955956	1.0286916456
73.02002002	1.0285706278
73.0840840841	1.0284495879
73.1481481481	1.0283285262
73.2122122122	1.0282074426
73.2762762763	1.0280863372
73.3403403403	1.0279652102
73.4044044044	1.0278440616
73.4684684685	1.0277228915
73.5325325325	1.0276017
73.5965965966	1.0274804873
73.6606606607	1.0273592533
73.7247247247	1.0272379981
73.7887887888	1.0271167219
73.8528528529	1.0269954248
73.9169169169	1.0268741068
73.980980981	1.026752768
74.045045045	1.0266314086
74.1091091091	1.0265100285
74.1731731732	1.0263886279
74.2372372372	1.0262672069
74.3013013013	1.0261457655
74.3653653654	1.0260243039
74.4294294294	1.0259028222
74.4934934935	1.0257813203
74.5575575576	1.0256597985
74.6216216216	1.0255382568
74.6856856857	1.0254166953
74.7497497497	1.025295114
74.8138138138	1.0251735131
74.8778778779	1.0250518927
74.9419419419	1.0249302529
75.006006006	1.0248085936
75.0700700701	1.024686915
75.1341341341	1.024565217
75.1981981982	1.0244434992
75.2622622623	1.0243217615
75.3263263263	1.0242000038
75.3903903904	1.0240782257
75.4544544545	1.0239564272
75.5185185185	1.023834608
75.5825825826	1.023712768
75.6466466466	1.0235909068
75.7107107107	1.0234690244
75.7747747748	1.0233471206
75.8388388388	1.0232251951
75.9029029029	1.0231032477
75.966966967	1.0229812783
76.031031031	1.0228592866
76.0950950951	1.0227372725
76.1591591592	1.0226152358
76.2232232232	1.0224931762
76.2872872873	1.0223710936
76.3513513514	1.0222489878
76.4154154154	1.0221268586
76.4794794795	1.0220047057
76.5435435435	1.0218825291
76.6076076076	1.0217603284
76.6716716717	1.0216381035
76.7357357357	1.0215158543
76.7997997998	1.0213935804
76.8638638639	1.0212712817
76.9279279279	1.0211489581
76.991991992	1.0210266093
77.0560560561	1.0209042351
77.1201201201	1.0207818353
77.1841841842	1.0206594098
77.2482482482	1.0205369582
77.3123123123	1.0204144806
77.3763763764	1.0202919765
77.4404404404	1.0201694459
77.5045045045	1.0200468886
77.5685685686	1.0199243043
77.6326326326	1.0198016929
77.6966966967	1.0196790541
77.7607607608	1.0195563878
77.8248248248	1.0194336938
77.8888888889	1.0193109718
77.952952953	1.0191882217
78.017017017	1.0190654433
78.0810810811	1.0189426364
78.1451451451	1.0188198008
78.2092092092	1.0186969363
78.2732732733	1.0185740426
78.3373373373	1.0184511197
78.4014014014	1.0183281673
78.4654654655	1.0182051852
78.5295295295	1.0180821732
78.5935935936	1.0179591311
78.6576576577	1.0178360588
78.7217217217	1.0177129559
78.7857857858	1.0175898224
78.8498498499	1.0174666581
78.9139139139	1.0173434627
78.977977978	1.017220236
79.042042042	1.0170969779
79.1061061061	1.0169736881
79.1701701702	1.0168503664
79.2342342342	1.0167270128
79.2982982983	1.0166036269
79.3623623624	1.0164802085
79.4264264264	1.0163567576
79.4904904905	1.0162332738
79.5545545546	1.016109757
79.6186186186	1.015986207
79.6826826827	1.0158626235
79.7467467467	1.0157390065
79.8108108108	1.0156153556
79.8748748749	1.0154916708
79.9389389389	1.0153679517
80.003003003	1.0152441983
80.0670670671	1.0151204104
80.1311311311	1.0149965884
80.1951951952	1.0148727327
80.2592592593	1.0147488438
80.3233233233	1.014624922
80.3873873874	1.014500968
80.4514514515	1.014376982
80.5155155155	1.0142529646
80.5795795796	1.0141289162
80.6436436436	1.0140048372
80.7077077077	1.0138807281
80.7717717718	1.0137565893
80.8358358358	1.0136324213
80.8998998999	1.0135082244
80.963963964	1.0133839992
81.028028028	1.0132597461
81.0920920921	1.0131354655
81.1561561562	1.0130111579
81.2202202202	1.0128868238
81.2842842843	1.0127624634
81.3483483483	1.0126380774
81.4124124124	1.0125136661
81.4764764765	1.01238923
81.5405405405	1.0122647696
81.6046046046	1.0121402852
81.6686686687	1.0120157773
81.7327327327	1.0118912464
81.7967967968	1.0117666929
81.8608608609	1.0116421173
81.9249249249	1.0115175199
81.988988989	1.0113929013
82.0530530531	1.0112682618
82.1171171171	1.011143602
82.1811811812	1.0110189222
82.2452452452	1.010894223
82.3093093093	1.0107695047
82.3733733734	1.0106447677
82.4374374374	1.0105200127
82.5015015015	1.0103952398
82.5655655656	1.0102704498
82.6296296296	1.0101456428
82.6936936937	1.0100208195
82.7577577578	1.0098959802
82.8218218218	1.0097711255
82.8858858859	1.0096462556
82.94994995	1.0095213712
83.014014014	1.0093964725
83.0780780781	1.0092715602
83.1421421421	1.0091466345
83.2062062062	1.009021696
83.2702702703	1.0088967451
83.3343343343	1.0087717822
83.3983983984	1.0086468078
83.4624624625	1.0085218223
83.5265265265	1.0083968262
83.5905905906	1.0082718199
83.6546546547	1.0081468039
83.7187187187	1.0080217785
83.7827827828	1.0078967443
83.8468468468	1.0077717017
83.9109109109	1.0076466511
83.974974975	1.007521593
84.039039039	1.0073965277
84.1031031031	1.0072714559
84.1671671672	1.0071463778
84.2312312312	1.007021294
84.2952952953	1.0068962048
84.3593593594	1.0067711108
84.4234234234	1.0066460123
84.4874874875	1.0065209099
84.5515515516	1.0063958039
84.6156156156	1.0062706948
84.6796796797	1.0061455831
84.7437437437	1.0060204691
84.8078078078	1.0058953534
84.8718718719	1.0057702363
84.9359359359	1.0056451184
85	1.00552
90	0.99565
95	0.98564
100	0.9755
110	0.95487
120	0.93383
130	0.91243
140	0.89072
150	0.86873
160	0.8465
170	0.82404
180	0.80138
190	0.77855
200	0.75554
210	0.73238
220	0.70908
230	0.68564
240	0.66208
250	0.63841
260	0.61465
270	0.5908
280	0.5669
290	0.54294
300	0.51892
310	0.49484
320	0.47069
330	0.44647
340	0.42221
350	0.39783
360	0.37337
370	0.34881
380	0.32416
390	0.29941
400	0.27456
410	0.24963
420	0.22463
430	0.19961
440	0.17464
450	0.14985
460	0.12547
